num_layers,feed_per_layer_g,water_litres,maize_percentage,season,veterinary_visits_per_month,farmers_experience_years,chicken_breed,age_weeks,eggs_per_day
1251,144.05102017168616,129.49207256305408,54.05123978388725,dry,4,8,sasso,42,855
1243,124.03569562672857,185.2827888935916,67.75632778304626,dry,1,12,fulani,69,497
1134,125.4041330100061,87.36270249673245,47.30094997204918,dry,4,22,fulani,29,667
1772,155.93012062217826,75.10626872742083,34.716762945648945,dry,3,23,sasso,61,872
752,113.68034064146876,135.4508151446871,47.37519416141241,dry,2,5,noiler,71,470
1550,142.5937657519014,105.92915986907559,58.064474523495576,rainy,2,7,noiler,81,848
991,134.12578983070793,120.78704284413881,65.64847808233063,dry,3,1,fulani,96,396
1176,159.38785120969877,164.826192222215,31.70204678593242,rainy,2,8,fulani,85,470
662,135.64607770511785,177.90876557052934,32.532290257081726,dry,0,15,fulani,27,308
1418,123.48407767436792,62.68926022939843,38.52591918266793,dry,4,21,sasso,55,771
430,145.03994581289396,173.08078450494838,69.77064903677882,rainy,3,18,noiler,64,283
1269,145.33543485226448,98.26081180755159,30.305070559523806,rainy,0,19,shika_brown,77,622
893,117.21848952527785,80.00225631014393,63.765579589287285,rainy,2,20,noiler,33,750
1839,144.10855212082743,85.63710782258806,46.920784554755464,dry,0,16,noiler,69,736
778,135.8078403046348,158.76688428610467,67.42443811701429,rainy,2,21,noiler,36,641
664,144.42524113251523,73.34331087445331,40.35349233702884,rainy,1,17,other,73,346
1217,141.69056592018526,131.1554738190011,37.87754389249227,dry,3,13,fulani,92,522
1723,154.89832965678278,177.8647066215226,50.76714123300787,rainy,1,16,fulani,71,689
1961,148.6209126902616,198.94222293100293,34.387786291848094,dry,4,13,shika_brown,29,1326
1662,118.82552861610517,197.74989606899652,74.97205989122932,rainy,4,23,noiler,69,1108
311,143.60871087925267,91.00331514235745,39.91954757436533,rainy,0,1,shika_brown,82,140
1685,115.31779120258064,109.48453967438381,37.14169378377137,dry,1,21,shika_brown,54,1037
735,123.48748743769208,84.86528860275257,36.679877994800776,dry,0,18,sasso,67,348
430,148.9608896045729,184.8873014646358,48.89338707254427,rainy,0,17,shika_brown,75,196
1665,141.16865344221895,107.91377319079163,45.575011330456135,dry,3,4,noiler,93,740
1618,111.68477717657157,118.8824246993314,74.39204889076873,dry,3,8,sasso,81,791
334,119.84576164806504,181.57938016008052,63.92644259379928,dry,0,2,sasso,64,172
710,153.3866141108995,152.27441208782733,43.751141557325475,dry,1,6,sasso,34,430
1089,101.7157882242893,137.15409469789594,34.10907573987525,dry,1,22,other,30,675
807,139.6032844647446,190.28048454060956,33.72512345090916,rainy,4,17,other,47,558
673,104.39084274600953,65.3612435419983,33.198014186026334,dry,0,16,shika_brown,20,376
1423,131.05516804257778,104.55524927865821,32.176568089400895,dry,1,9,other,66,677
1956,111.03306356120973,132.12619509078797,60.30403887510788,dry,4,2,noiler,59,1187
478,151.90286553325552,66.56637129371431,49.032303086577734,rainy,1,23,sasso,92,233
1036,154.9766204337724,187.21028195668845,42.48255205663949,dry,1,5,shika_brown,22,630
1830,100.25999898896693,92.60821614413717,51.977667303811366,rainy,0,10,noiler,33,1126
1901,127.88625960795036,89.67574721851385,45.867394940991815,dry,1,19,fulani,53,914
417,141.375909735515,169.9797257543509,59.6663851382385,rainy,4,20,shika_brown,53,306
1500,118.65801854698859,70.80306104727593,34.806266457514916,dry,4,2,shika_brown,39,875
1014,112.83890102363014,161.51538226786386,45.043915893044094,rainy,2,13,fulani,68,533
655,131.9398666815219,168.28914514221444,42.89261111889392,rainy,0,10,other,62,340
1493,106.92006260842481,71.80376263114607,75.50097133543028,dry,4,19,other,56,760
1781,143.55343661586366,142.55969851695738,32.561670684126334,rainy,0,3,fulani,88,712
306,118.06445392887112,80.60882667625091,30.373559277180952,dry,0,20,sasso,24,175
1758,136.12502325558256,172.19156435770213,52.63393053797414,dry,2,10,fulani,50,956
403,116.13692680448682,160.8786884551355,33.91818648972682,rainy,0,8,sasso,27,289
1033,121.17706373628644,140.29228588875833,46.268491829521295,dry,0,0,shika_brown,80,422
1332,135.17865909999625,64.75401668244527,49.80737690224217,rainy,2,9,sasso,92,686
760,134.08685086031124,132.1629104244572,42.767645668385,dry,1,21,fulani,41,409
1828,152.77637212367085,83.19434571406737,43.22525449324243,dry,2,22,noiler,80,786
1509,105.65976479570008,89.82030685862037,43.5808399539001,rainy,0,6,shika_brown,61,800
1290,147.8466518476738,108.14331136066932,41.50061360533006,dry,3,10,other,45,810
1509,153.05255215071375,143.3644173826905,52.333415373869066,dry,1,18,other,83,641
1300,151.95908605501666,192.26512157934062,36.2885761889093,dry,1,21,fulani,21,624
1739,133.36713914659447,153.96940882984376,48.554532020786425,rainy,3,20,other,78,976
1401,114.1605156597029,69.4916905770521,42.29494553400827,dry,1,3,other,18,711
1478,146.52681220330385,186.6528437624701,68.20616739825667,dry,2,21,other,41,881
600,148.55084240208305,149.79451824157854,59.03230341105976,dry,3,6,fulani,87,240
1527,111.82215578517815,62.263311331903594,36.59212288961364,rainy,4,11,sasso,93,775
348,133.3358471745981,75.54932212310155,68.82791423380162,dry,4,4,other,76,154
1235,148.83038056216915,164.58095227464923,60.45738690921264,rainy,0,14,noiler,97,574
1186,122.308261593407,195.21081181741806,63.02157545801317,dry,3,1,sasso,72,588
1657,151.61133869704827,81.33213253609208,51.94356095014296,dry,3,20,noiler,83,663
1652,154.87493003775933,90.34410025773653,73.05773080632935,rainy,4,2,shika_brown,85,680
1368,139.9327649770735,132.38731041541436,41.33775082148641,dry,2,10,noiler,56,928
1097,121.5300257100679,178.56638198684635,66.19076547413327,dry,2,1,fulani,78,450
584,147.54573984376526,97.46869610949494,48.576453273500135,dry,3,4,other,86,274
1739,126.08833191426774,144.3216765353615,49.324961266278535,dry,2,22,shika_brown,91,867
648,152.50947688550605,141.79686056294966,47.68549666595123,rainy,2,3,other,31,380
674,143.99400387405666,63.20607175818523,34.49314005587551,rainy,3,23,sasso,19,522
377,146.83798507637283,66.56734144442274,65.25255843871406,dry,2,1,sasso,87,166
1782,106.26722627739235,69.1304787632218,60.003683150868554,rainy,2,0,fulani,44,911
371,103.1122258426396,140.38605781815167,77.94391595592289,dry,0,3,noiler,82,148
1806,110.67744361448524,123.21403983148605,77.37986006141836,rainy,4,13,fulani,23,984
1048,134.92165139227782,174.39513577474793,55.56099578223049,rainy,1,24,shika_brown,38,805
917,145.37576265925676,155.48048778347277,35.28961223957682,rainy,3,17,other,81,422
1236,124.5637858898392,155.7273755010276,38.2801499906617,rainy,1,22,other,38,849
905,150.14499316084738,149.185421341214,52.87455122667146,rainy,0,23,shika_brown,79,363
1166,133.84880482978704,116.87917076960399,59.52555802186527,dry,1,18,other,53,684
1639,116.73849722754832,188.22083012689941,36.26853527939601,rainy,1,11,sasso,88,929
1698,155.03800358724743,95.04155298526614,58.45799086256506,dry,3,0,sasso,67,679
718,128.10355547026296,128.67593368505413,52.99553018101014,rainy,2,6,sasso,98,412
960,115.10299695548409,152.45881166814252,35.846796912533094,rainy,0,10,fulani,71,393
1691,142.28792768859063,177.19593795849204,78.75894955556672,dry,4,21,fulani,41,925
1408,117.56079231403774,66.94579134867926,73.26352364095733,rainy,3,5,shika_brown,96,670
1070,110.64833429565702,148.26895996833628,74.27808118668334,rainy,0,3,other,40,593
583,107.77305766259441,173.49886600423034,64.78942944909852,rainy,1,4,sasso,38,481
575,100.14268185594321,163.27909386521415,58.29725567793366,dry,4,16,fulani,45,297
1249,109.60065251552972,175.09453926191827,47.77434377325919,dry,1,7,shika_brown,82,625
1154,156.16158621397858,89.54927296298371,72.4889784713815,dry,0,15,fulani,87,462
1147,122.05628072714276,76.34990578761912,40.84642289329945,dry,1,13,noiler,66,651
827,147.94183690506745,196.69203970083407,73.01817129648929,dry,3,4,noiler,23,517
1177,150.75129534150182,143.61141638500152,53.84779588788065,rainy,2,23,noiler,88,632
1312,155.65721988744633,60.1906691413909,76.95845574127031,rainy,3,14,shika_brown,83,525
515,104.47018985662139,84.61867583386679,35.69190419441563,rainy,1,21,noiler,37,381
1168,132.16812834371137,111.83393763364433,63.78039540547656,rainy,3,10,sasso,55,844
662,121.01106299148432,115.9385768520579,69.11449774800607,rainy,1,15,other,76,365
927,112.13744926832094,81.74032874648407,66.89153421280349,dry,0,6,sasso,91,380
1119,111.21519611549836,174.34709893848623,50.61250617982835,dry,2,2,fulani,35,613
1931,145.62847508716567,76.39627604619805,44.795028198728204,rainy,0,6,noiler,38,1069
1870,118.718411852989,116.32622905932107,34.98716736144044,rainy,2,10,shika_brown,95,853
1378,119.08887009004346,164.3485250639044,55.50497860881102,dry,4,11,shika_brown,88,701
1118,100.78011398878247,192.07326698396338,52.268191572148396,rainy,0,11,sasso,74,575
735,152.67828979876566,186.7640833570042,32.47402705190294,rainy,4,13,other,38,430
397,113.07663161057417,178.28993169461893,53.29569302587942,dry,3,4,sasso,56,262
1973,121.14140102945149,191.20575704662673,46.88672001138386,dry,3,19,shika_brown,54,1276
1523,102.55730858397801,113.07426686330831,70.3831907847311,dry,2,13,shika_brown,86,657
986,129.56831534728542,116.94080095662974,60.73767955872695,rainy,4,0,shika_brown,20,638
636,125.62696508189077,107.58769854076833,46.91327236050488,rainy,3,5,noiler,23,537
952,147.26314452847998,150.24021318480823,31.900067388781224,dry,4,0,fulani,24,432
1542,130.17575286225735,126.45524071551102,45.0986068870923,dry,3,18,noiler,39,1169
1336,128.6818465464885,186.53218592672036,33.428864092356214,rainy,4,6,fulani,23,723
1940,157.88927078740366,171.90021867453038,54.64339894192076,dry,0,20,sasso,23,996
1933,103.83483854518336,84.62272271031823,35.65126510267811,rainy,0,12,shika_brown,31,1137
1615,105.18320450643861,144.49165071397817,64.37253498000034,dry,0,18,other,84,646
1232,113.60060291436012,176.0176386450754,57.69020425796107,rainy,0,16,fulani,53,666
834,132.85202611055925,190.45295824307416,43.299685410595565,dry,3,24,other,92,340
1879,151.63037552886416,177.59894227553752,65.93608210131171,dry,4,13,sasso,72,982
1345,153.75557907130136,111.41811206721145,50.41934591338518,dry,4,20,sasso,33,833
475,155.8147131348995,185.7205446427771,33.36781082201124,dry,2,16,other,54,214
1815,159.13229279044268,182.60841313980345,44.82014144333083,dry,2,17,other,77,749
871,157.5474313638352,132.82114349957425,79.83398695768882,rainy,0,23,shika_brown,60,409
1059,124.07688924803435,186.76950051511784,34.66722622385307,rainy,1,15,noiler,65,655
1041,142.5137058571589,141.88395702573777,64.22311129886612,rainy,3,14,noiler,40,835
1243,122.9884852573061,176.99349294039718,32.61676094698721,rainy,3,9,noiler,98,716
1407,148.51237557560694,181.6486056338996,62.84752121615108,dry,0,1,fulani,74,563
1153,117.68576368656491,73.2684513169728,61.79340764435398,dry,1,21,noiler,85,559
761,108.94016173754588,67.78293335144426,43.57344315492212,rainy,1,0,noiler,85,383
1335,128.84834765611802,71.76206537556078,33.992914769663216,rainy,2,21,noiler,96,737
649,138.55968450402264,63.716487081992014,54.9835455980742,dry,3,2,shika_brown,34,476
1174,155.86592931435575,163.1269805132086,30.94503636657087,rainy,4,18,shika_brown,88,492
632,102.53476657526879,103.00610742643352,70.19186717312556,dry,2,20,fulani,83,261
1252,157.19212472518632,79.26490258258033,78.93489423955145,dry,4,7,shika_brown,35,689
895,133.87663050784067,104.4288244693764,65.62175687199057,rainy,0,9,shika_brown,50,591
1554,143.35245319994635,80.27598505720626,51.930681247340594,dry,0,16,other,68,622
765,100.21042910864168,184.81636299962742,66.84509615697411,rainy,0,18,other,38,449
367,153.13835820289404,125.94350534729594,56.80718059398349,dry,3,4,sasso,67,174
371,152.78988976719907,119.64459892227535,66.13615752044683,rainy,2,22,shika_brown,88,171
460,115.3490130005539,157.10460786906307,50.25792022000179,dry,1,3,fulani,78,184
933,119.25431181821548,150.76326045778228,55.398806162206846,dry,1,0,sasso,25,542
1628,158.09420115817846,69.25461066435325,71.5194433015381,dry,3,15,fulani,96,651
1564,134.4860736653232,195.21406285860212,69.27883148894807,dry,2,15,sasso,31,1133
909,128.95431722060655,78.73954505327175,43.235528197344216,rainy,3,20,noiler,50,734
1035,147.93357429147602,98.68292670676725,41.804959500446586,rainy,1,4,other,79,414
587,140.91205351158618,80.20003087985143,79.35775702136343,rainy,0,17,shika_brown,38,373
1897,143.16489278741193,117.89700917635317,35.15700314475805,dry,4,4,sasso,68,1008
1552,124.44880507102826,160.59469564094277,40.31039486927256,rainy,0,19,shika_brown,64,957
390,106.02320061961699,85.34166783780972,60.66416853585976,rainy,3,24,sasso,81,227
304,135.42329254855255,174.68257768336088,42.23190215472552,rainy,3,12,fulani,28,189
548,117.10470206660631,179.2171088517914,52.247621812207726,rainy,2,15,shika_brown,20,443
421,135.89154891086633,177.4111957591017,44.06885303563212,rainy,3,23,noiler,67,288
644,137.3396306975106,181.60873119878516,45.24255773661153,rainy,3,7,shika_brown,81,361
538,102.42074552394207,165.30968377598364,71.46422478725125,rainy,4,17,other,18,358
1319,122.32966598911071,72.16459125924673,31.070776933534283,rainy,4,12,noiler,91,659
751,106.47094381503456,142.80871946136284,33.09358024522307,rainy,3,21,other,19,515
814,106.64377066237095,192.87127839923548,61.12350581758097,dry,1,8,noiler,62,488
1633,124.36971691059004,87.54555344642336,48.71003711235724,rainy,1,2,shika_brown,43,1084
774,124.52604162394056,66.30718314320046,59.23911015540156,rainy,4,9,shika_brown,62,517
1666,123.89066707882414,163.2859376936339,31.251056389347887,rainy,3,16,sasso,99,908
350,152.85374820473697,84.46333292976055,75.80961044082785,dry,0,16,sasso,60,167
1401,143.3115791815726,101.78730208260909,41.12180767933627,dry,0,10,other,20,683
1492,150.84921143984698,111.3244433957577,59.08068599099431,dry,0,2,sasso,55,758
685,126.5120399602967,163.32369180119957,68.44342196161867,dry,0,11,other,98,276
788,150.44327715972466,129.85429814787977,33.327318401991135,dry,0,1,noiler,18,405
1449,120.73220546174079,169.38833361345922,69.18053677966839,rainy,1,13,fulani,87,602
624,124.3696895922545,146.82965195853484,50.33319646164968,rainy,1,16,fulani,49,404
1419,101.48433445227299,74.76541665279134,52.26524373227933,rainy,1,9,shika_brown,90,715
499,146.50280892899204,97.50933606403757,53.2723156785081,dry,2,10,fulani,86,200
809,122.28144559136932,90.65340614170246,50.43145068596416,dry,3,19,other,20,524
1263,122.48128124361368,145.7778525826551,32.89872230289565,rainy,3,8,shika_brown,62,764
1332,150.16350342508207,135.76191349073554,74.27588599320113,dry,4,24,noiler,19,960
531,140.98482484279828,149.31085880106917,66.42689649097332,dry,4,8,shika_brown,21,367
660,154.5569608698181,129.6146835387363,40.791081894976884,rainy,0,21,noiler,72,314
1133,124.85372658047842,93.54065993678563,72.17452402634761,rainy,0,21,noiler,48,714
576,125.00563465606206,65.87224344012009,65.99607260852275,dry,2,1,noiler,60,340
1737,148.19910804268838,96.7846162047074,73.96319914426203,rainy,1,21,noiler,59,1050
1475,119.2237927804549,61.64123647753697,48.36070288636546,rainy,0,23,sasso,90,621
1282,124.80353228068793,60.57506188824332,44.71229770405071,dry,2,11,noiler,37,861
884,136.4093553931418,164.3250458898758,75.10805585217236,dry,3,12,noiler,40,658
1330,142.2368605973658,180.4846863795056,45.35244421784162,rainy,3,6,sasso,72,778
1587,100.37932537255901,154.28725892576966,70.5938779278217,dry,2,11,other,37,985
1138,115.84612325926065,107.56257874830408,75.37773896746214,rainy,0,3,shika_brown,53,594
1078,120.25227673788243,174.49035776924904,59.75380347981324,dry,3,22,fulani,51,566
1551,109.43911563767621,171.68534301342606,71.45085669807276,rainy,1,19,noiler,23,1151
1053,137.4377434597136,171.52989672325035,30.164146014410772,dry,1,0,shika_brown,91,421
847,109.13310198125797,168.48653581561672,35.62633951563994,dry,1,16,other,59,467
1472,136.23225727730278,95.91318916138589,48.26117326621278,rainy,2,23,sasso,44,1096
1951,129.37976279350465,96.08739058471704,49.69105847987996,dry,2,13,shika_brown,82,877
803,146.6776380373346,140.95179655031424,59.27513788322433,rainy,2,23,shika_brown,24,598
890,136.8939909342903,74.8162277728234,58.50519212950868,rainy,2,23,noiler,41,689
1001,101.85955479645008,158.58045913031665,31.324003902652166,rainy,4,24,noiler,30,752
1780,121.45014400986747,79.92858965472536,54.705330997967344,dry,3,5,sasso,84,785
994,116.28320819767008,189.175043708925,57.545865378326724,rainy,1,7,shika_brown,59,741
861,155.13136653554497,61.48669254677439,79.4585200383547,dry,0,21,sasso,66,358
312,139.95617906540093,82.00492376680322,77.84981409046975,rainy,1,3,fulani,18,169
1196,121.22223748584868,143.1946008563072,62.27463461807188,dry,0,3,fulani,62,478
1227,156.64866308611698,117.51768601985151,73.02251491881887,dry,2,24,sasso,85,521
1885,106.26720728292298,66.62240124049305,32.25089092765666,rainy,4,14,shika_brown,71,1008
1632,108.37345074135233,173.76597393885692,62.663676047946076,rainy,2,21,fulani,61,753
1892,149.25350410247978,147.65814498972753,40.72019583153129,rainy,2,23,noiler,59,1206
727,158.88772668874697,92.36337431815812,74.77960592506706,rainy,1,13,noiler,49,488
1214,119.73167754655148,121.4182431848183,60.12507145163836,dry,3,10,noiler,64,729
1683,107.8155565631845,132.68796762242965,42.303430498605266,dry,0,2,sasso,53,926
1641,104.88768330375345,70.99642837623632,71.78229688789351,rainy,2,7,other,58,862
